purchase_date,selling_date,purchase_price,selling_price
2021-01-04,2021-01-11,100,98.81840116769767
2021-01-06,2021-01-11,100,98.71847182553232
2021-01-04,2021-01-11,100,102.55975074816546
2021-01-07,2021-01-11,100,106.81999680562211
2021-01-04,2021-01-11,100,102.9330860763406
2021-01-08,2021-01-11,100,97.63553187387166
2021-01-04,2021-01-11,100,103.42291798568286
2021-01-05,2021-01-11,100,97.71298965175069
2021-01-08,2021-01-11,100,98.65571321882001
2021-01-07,2021-01-11,100,103.59563750814257
2021-01-07,2021-01-11,100,98.52818118543196
2021-01-07,2021-01-11,100,102.19630096679278
2021-01-07,2021-01-11,100,98.9172771684673
2021-01-07,2021-01-11,100,96.19671477023343
2021-01-08,2021-01-11,100,102.9313650810328
2021-01-07,2021-01-11,100,96.36008669611688
2021-01-05,2021-01-11,100,98.71823828345568
2021-01-08,2021-01-11,100,98.35240125282756
2021-01-08,2021-01-11,100,96.71990126042563
2021-01-04,2021-01-11,100,98.64284537732075
2021-01-07,2021-01-11,100,98.59013386054093
2021-01-07,2021-01-11,100,98.85970922152893
2021-01-07,2021-01-11,100,98.60376665160149
2021-01-07,2021-01-11,100,97.660335326533
2021-01-07,2021-01-11,100,98.31072639382039
2021-01-11,2021-01-12,100,98.92613829226731
2021-01-11,2021-01-12,100,98.85833635211013
2021-01-11,2021-01-12,100,96.9366587119617
2021-01-08,2021-01-12,100,97.03259805838125
2021-01-07,2021-01-12,100,98.80574506283662
2021-01-08,2021-01-12,100,98.93446281864742
2021-01-08,2021-01-12,100,98.50998890122086
2021-01-11,2021-01-12,100,105.22015102323714
2021-01-11,2021-01-12,100,98.8776690812013
2021-01-07,2021-01-12,100,104.34392265193368
2021-01-11,2021-01-12,100,108.55329777897794
2021-01-11,2021-01-12,100,103.54854942034876
2021-01-07,2021-01-12,100,98.78711790656332
2021-01-11,2021-01-12,100,98.82748300758308
2021-01-11,2021-01-12,100,98.4713292130931
2021-01-11,2021-01-12,100,98.767670245002
2021-01-11,2021-01-12,100,98.98270067764861
2021-01-07,2021-01-12,100,106.51805463231835
2021-01-11,2021-01-12,100,107.84131237980972
2021-01-08,2021-01-12,100,108.84214527829694
2021-01-11,2021-01-12,100,102.99787653085446
2021-01-11,2021-01-12,100,108.27800940064265
2021-01-08,2021-01-12,100,111.76594011503049
2021-01-07,2021-01-12,100,106.08237697342997
2021-01-06,2021-01-12,100,103.44390958560066
2021-01-06,2021-01-12,100,102.7792598000674
2021-01-11,2021-01-12,100,102.32158417741253
2021-01-11,2021-01-12,100,97.68458743694453
2021-01-07,2021-01-12,100,97.79385842842564
2021-01-08,2021-01-12,100,107.68985322271858
2021-01-06,2021-01-12,100,104.70332663969526
2021-01-11,2021-01-12,100,102.09702991665837
2021-01-07,2021-01-12,100,102.23207450455669
2021-01-11,2021-01-12,100,98.05141388174808
2021-01-07,2021-01-12,100,98.7252480428685
2021-01-08,2021-01-12,100,103.07270952816434
2021-01-06,2021-01-12,100,104.46581284936151
2021-01-06,2021-01-12,100,107.1205890558851
2021-01-11,2021-01-12,100,102.9400823017004
2021-01-07,2021-01-12,100,102.50406504065042
2021-01-11,2021-01-12,100,97.55852140163871
2021-01-11,2021-01-12,100,102.08860872728573
2021-01-11,2021-01-12,100,98.66708675426729
2021-01-08,2021-01-12,100,102.35129849682627
2021-01-11,2021-01-12,100,98.92635320815106
2021-01-11,2021-01-12,100,98.81426150443802
2021-01-11,2021-01-12,100,98.82188479605381
2021-01-04,2021-01-13,100,98.90104217747472
2021-01-12,2021-01-13,100,98.05359517977716
2021-01-12,2021-01-13,100,96.67085842875107
2021-01-12,2021-01-13,100,105.71517412935323
2021-01-12,2021-01-13,100,98.69351899443951
2021-01-12,2021-01-13,100,96.84341522072737
2021-01-12,2021-01-13,100,97.87972210235908
2021-01-12,2021-01-13,100,97.05281417536426
2021-01-12,2021-01-13,100,104.30847900329252
2021-01-12,2021-01-13,100,96.06261388106675
2021-01-11,2021-01-13,100,98.97194108563204
2021-01-11,2021-01-13,100,98.45175559856234
2021-01-11,2021-01-13,100,102.35729142593021
2021-01-12,2021-01-13,100,102.28448402833543
2021-01-11,2021-01-13,100,98.94083010196755
2021-01-11,2021-01-13,100,103.14375592949519
2021-01-12,2021-01-13,100,103.03665616817818
2021-01-12,2021-01-13,100,107.59999999999998
2021-01-04,2021-01-13,100,97.45444488830164
2021-01-11,2021-01-13,100,97.40095886954327
2021-01-07,2021-01-13,100,97.19226700337849
2021-01-06,2021-01-13,100,97.72793973782038
2021-01-12,2021-01-13,100,98.0367984682211
2021-01-12,2021-01-13,100,96.25085207907293
2021-01-12,2021-01-13,100,98.9919299371819
2021-01-12,2021-01-13,100,98.3434748345634
2021-01-11,2021-01-13,100,97.44511502397725
2021-01-12,2021-01-13,100,98.58278661180918
2021-01-12,2021-01-13,100,98.0488578680203
2021-01-06,2021-01-13,100,103.45066403319203
2021-01-12,2021-01-13,100,102.48563990247533
2021-01-12,2021-01-13,100,103.30808683930357
2021-01-12,2021-01-13,100,102.48958110071204
2021-01-13,2021-01-14,100,102.3794363256785
2021-01-12,2021-01-14,100,105.04305297237721
2021-01-12,2021-01-14,100,103.97888910796271
2021-01-12,2021-01-14,100,102.90875052003882
2021-01-11,2021-01-14,100,103.8728897715988
2021-01-11,2021-01-14,100,98.62184502078296
2021-01-13,2021-01-14,100,98.74024373545119
2021-01-13,2021-01-14,100,106.18271663039003
2021-01-11,2021-01-14,100,98.06593425191936
2021-01-12,2021-01-14,100,96.58199349910433
2021-01-07,2021-01-14,100,104.04795927143672
2021-01-12,2021-01-14,100,102.86048438185273
2021-01-13,2021-01-14,100,103.5711190247395
2021-01-13,2021-01-14,100,106.01158773571326
2021-01-12,2021-01-14,100,103.87293677981937
2021-01-13,2021-01-14,100,104.13051656438832
2021-01-11,2021-01-14,100,104.24570299481026
2021-01-07,2021-01-14,100,104.59028335543643
2021-01-13,2021-01-14,100,103.09117767086833
2021-01-13,2021-01-14,100,98.96126224959205
2021-01-13,2021-01-14,100,98.90480202190396
2021-01-07,2021-01-14,100,102.79398443400423
2021-01-11,2021-01-14,100,102.23530602604762
2021-01-06,2021-01-14,100,102.71137657109932
2021-01-12,2021-01-14,100,97.9861865287403
2021-01-11,2021-01-14,100,104.77347488038279
2021-01-13,2021-01-14,100,97.14547234875899
2021-01-13,2021-01-14,100,98.52135563882777
2021-01-06,2021-01-14,100,98.58694065017988
2021-01-13,2021-01-14,100,103.01528294093349
2021-01-13,2021-01-14,100,98.32127789724606
2021-01-13,2021-01-14,100,104.27461139896373
2021-01-12,2021-01-14,100,97.68672515516728
2021-01-13,2021-01-14,100,107.9100221119447
2021-01-13,2021-01-14,100,98.9213336238832
2021-01-12,2021-01-14,100,98.22325877239479
2021-01-11,2021-01-14,100,98.27911046644542
2021-01-06,2021-01-14,100,102.19527345624981
2021-01-04,2021-01-14,100,102.98997752695725
2021-01-12,2021-01-14,100,98.41208672885332
2021-01-07,2021-01-14,100,102.19076055960011
2021-01-12,2021-01-14,100,103.37848573925478
2021-01-13,2021-01-14,100,102.12301579526888
2021-01-13,2021-01-14,100,98.3472905106685
2021-01-12,2021-01-15,100,97.36261160060172
2021-01-06,2021-01-15,100,98.55411732305149
2021-01-14,2021-01-15,100,96.8803692349156
2021-01-12,2021-01-15,100,96.48915923764079
2021-01-06,2021-01-15,100,98.9121776203009
2021-01-14,2021-01-15,100,98.98072389405075
2021-01-14,2021-01-15,100,93.77839335180056
2021-01-14,2021-01-15,100,98.92328833911131
2021-01-12,2021-01-15,100,102.0451405525345
2021-01-14,2021-01-15,100,97.79872845715214
2021-01-14,2021-01-15,100,98.7340897605963
2021-01-14,2021-01-15,100,95.10008495805765
2021-01-13,2021-01-15,100,96.25556822447116
2021-01-14,2021-01-15,100,96.50185854676918
2021-01-14,2021-01-15,100,98.80552624004605
2021-01-14,2021-01-15,100,103.35194269295687
2021-01-14,2021-01-15,100,96.44058100752578
2021-01-14,2021-01-15,100,96.46081311557386
2021-01-14,2021-01-15,100,94.11285871195436
2021-01-12,2021-01-15,100,95.15020274428876
2021-01-14,2021-01-15,100,98.60311841354496
2021-01-14,2021-01-15,100,98.49517319704712
2021-01-14,2021-01-15,100,98.68979059751489
2021-01-14,2021-01-15,100,98.41235862856325
2021-01-06,2021-01-15,100,105.07725382984083
2021-01-08,2021-01-15,100,102.93864519092276
2021-01-13,2021-01-15,100,102.9194034183692
2021-01-14,2021-01-15,100,98.6979675097787
2021-01-11,2021-01-15,100,98.80555152570241
2021-01-13,2021-01-15,100,97.78004055441927
2021-01-14,2021-01-15,100,98.9696265392444
2021-01-13,2021-01-15,100,98.00128465009969
2021-01-14,2021-01-15,100,97.47343746997906
2021-01-11,2021-01-15,100,98.56731250049609
2021-01-06,2021-01-15,100,98.32187870367218
2021-01-14,2021-01-15,100,97.15827734331974
2021-01-14,2021-01-15,100,98.87970298098301
2021-01-06,2021-01-15,100,104.84585836698513
2021-01-13,2021-01-15,100,95.46794244367402
2021-01-08,2021-01-15,100,96.09694354865339
2021-01-11,2021-01-15,100,98.7527751550259
2021-01-11,2021-01-15,100,103.97692452259746
2021-01-13,2021-01-15,100,102.76654263064229
2021-01-14,2021-01-15,100,98.3231215736859
2021-01-14,2021-01-15,100,102.18253447143795
2021-01-11,2021-01-15,100,102.31825212683681
2021-01-12,2021-01-15,100,102.99534587692432
2021-01-12,2021-01-15,100,103.37705775477619
2021-01-11,2021-01-15,100,102.6916543109089
2021-01-07,2021-01-15,100,102.78015483896948
2021-01-12,2021-01-19,100,102.70744254988291
2021-01-12,2021-01-19,100,102.53700151727692
2021-01-14,2021-01-19,100,98.83614822669364
2021-01-13,2021-01-19,100,103.7195442854072
2021-01-14,2021-01-19,100,95.97025398220224
2021-01-14,2021-01-19,100,96.1398459324473
2021-01-15,2021-01-19,100,106.94425038423923
2021-01-15,2021-01-19,100,95.62889035713043
2021-01-15,2021-01-19,100,102.06726027849737
2021-01-15,2021-01-19,100,102.61121285520174
2021-01-13,2021-01-19,100,98.59194939729375
2021-01-06,2021-01-19,100,98.29710380279519
2021-01-15,2021-01-19,100,102.17905725309852
2021-01-15,2021-01-19,100,102.1909150602692
2021-01-15,2021-01-19,100,97.5833859299898
2021-01-15,2021-01-19,100,92.0546837876661
2021-01-15,2021-01-19,100,102.62734781249702
2021-01-15,2021-01-19,100,103.18072489010532
2021-01-15,2021-01-19,100,98.52983568751802
2021-01-12,2021-01-19,100,104.13197640893873
2021-01-15,2021-01-19,100,103.76711756148947
2021-01-04,2021-01-19,100,102.02912971797046
2021-01-14,2021-01-19,100,102.30068863286196
2021-01-14,2021-01-19,100,98.47633950264814
2021-01-15,2021-01-19,100,98.26877986002151
2021-01-14,2021-01-19,100,102.29704598764566
2021-01-15,2021-01-19,100,103.12744714173844
2021-01-14,2021-01-19,100,106.49558941459505
2021-01-15,2021-01-19,100,105.88878814160687
2021-01-15,2021-01-19,100,103.34429309534994
2021-01-13,2021-01-19,100,98.64121561061923
2021-01-12,2021-01-19,100,98.35732161663287
2021-01-13,2021-01-19,100,102.96428309580341
2021-01-14,2021-01-19,100,102.99423945627098
2021-01-15,2021-01-19,100,102.13770322822471
2021-01-15,2021-01-19,100,98.62478504884824
2021-01-13,2021-01-19,100,98.59101672431535
2021-01-14,2021-01-19,100,98.66788422222047
2021-01-14,2021-01-19,100,102.2235353252424
2021-01-07,2021-01-19,100,98.31668618890426
2021-01-19,2021-01-20,100,105.35740799899213
2021-01-19,2021-01-20,100,105.36278659415028
2021-01-12,2021-01-20,100,103.43207453056364
2021-01-19,2021-01-20,100,102.9522536751306
2021-01-19,2021-01-20,100,103.36121246908012
2021-01-19,2021-01-20,100,102.64541692348332
2021-01-19,2021-01-20,100,96.32871701071335
2021-01-08,2021-01-20,100,105.57457003508173
2021-01-19,2021-01-20,100,98.1381818181818
2021-01-15,2021-01-20,100,105.12653660799425
2021-01-19,2021-01-20,100,93.17174276008983
2021-01-15,2021-01-20,100,102.48930882743979
2021-01-12,2021-01-20,100,102.85951236617343
2021-01-15,2021-01-20,100,102.34060438175857
2021-01-19,2021-01-20,100,98.98254910009081
2021-01-19,2021-01-20,100,95.00836586726157
2021-01-19,2021-01-20,100,98.03177410186774
2021-01-15,2021-01-20,100,102.83735683901489
2021-01-13,2021-01-20,100,102.43945536827432
2021-01-14,2021-01-20,100,102.14251256842365
2021-01-15,2021-01-20,100,97.98433874709977
2021-01-15,2021-01-20,100,102.57528967811484
2021-01-15,2021-01-20,100,102.79150764805519
2021-01-19,2021-01-20,100,103.26305220883533
2021-01-14,2021-01-20,100,103.03105590062111
2021-01-08,2021-01-20,100,102.16359963079387
2021-01-19,2021-01-20,100,98.75278064762331
2021-01-15,2021-01-20,100,103.84918909342737
2021-01-15,2021-01-20,100,102.54322389102342
2021-01-14,2021-01-20,100,102.61811181519211
2021-01-15,2021-01-20,100,102.19997968659872
2021-01-19,2021-01-20,100,98.08833891342492
2021-01-19,2021-01-20,100,97.268400094212
2021-01-15,2021-01-20,100,103.10103105746258
2021-01-15,2021-01-20,100,102.17254408060454
2021-01-14,2021-01-20,100,103.49055309026032
2021-01-19,2021-01-20,100,103.1881830796931
2021-01-19,2021-01-20,100,102.72267860992027
2021-01-19,2021-01-20,100,102.71488660727198
2021-01-08,2021-01-20,100,104.0925945405775
2021-01-14,2021-01-20,100,102.16278113713363
2021-01-19,2021-01-21,100,97.54512168059767
2021-01-20,2021-01-21,100,111.47500463449298
2021-01-19,2021-01-21,100,102.57779485209373
2021-01-19,2021-01-21,100,98.05911918555307
2021-01-15,2021-01-21,100,97.19696846126126
2021-01-20,2021-01-21,100,98.67409242533601
2021-01-19,2021-01-21,100,90.98588385067585
2021-01-19,2021-01-21,100,91.95490662918448
2021-01-20,2021-01-21,100,98.82594658056942
2021-01-19,2021-01-21,100,97.35673569779662
2021-01-15,2021-01-21,100,98.59292481867708
2021-01-20,2021-01-21,100,95.39472528244866
2021-01-15,2021-01-21,100,95.72511967809979
2021-01-20,2021-01-21,100,98.57602204869087
2021-01-20,2021-01-21,100,98.83088009812941
2021-01-19,2021-01-21,100,97.15879344867542
2021-01-19,2021-01-21,100,97.56014423853178
2021-01-19,2021-01-21,100,98.43386645152104
2021-01-20,2021-01-21,100,98.77248420029167
2021-01-20,2021-01-21,100,102.724861345551
2021-01-15,2021-01-21,100,102.12723672551046
2021-01-20,2021-01-21,100,103.67705215489835
2021-01-15,2021-01-21,100,103.76374560707404
2021-01-20,2021-01-21,100,98.57309237575626
2021-01-19,2021-01-21,100,95.67896017055006
2021-01-20,2021-01-21,100,98.2737768210567
2021-01-20,2021-01-21,100,98.48067984412414
2021-01-20,2021-01-21,100,97.90291699515711
2021-01-19,2021-01-21,100,98.5960648121634
2021-01-19,2021-01-21,100,97.21750945889136
2021-01-19,2021-01-21,100,98.28627707521925
2021-01-20,2021-01-21,100,98.4721687119858
2021-01-20,2021-01-21,100,98.86942498396566
2021-01-20,2021-01-22,100,97.23068786566621
2021-01-20,2021-01-22,100,97.42276177273912
2021-01-20,2021-01-22,100,98.03336498033364
2021-01-14,2021-01-22,100,96.65391969407264
2021-01-21,2021-01-22,100,97.92885105737604
2021-01-14,2021-01-22,100,98.32855242704444
2021-01-15,2021-01-22,100,97.71628721541157
2021-01-11,2021-01-22,100,104.4536467199162
2021-01-20,2021-01-22,100,105.14622889063028
2021-01-21,2021-01-22,100,96.79377596985314
2021-01-21,2021-01-22,100,102.50112165005783
2021-01-21,2021-01-22,100,98.3183967025177
2021-01-21,2021-01-22,100,98.43684766325302
2021-01-21,2021-01-22,100,98.83809036412464
2021-01-21,2021-01-22,100,98.94967381174278
2021-01-19,2021-01-22,100,97.45465184318316
2021-01-14,2021-01-22,100,96.30661386701233
2021-01-21,2021-01-22,100,98.56106736997245
2021-01-21,2021-01-22,100,97.63497811441792
2021-01-20,2021-01-22,100,98.27323078364252
2021-01-21,2021-01-22,100,98.2107721446829
2021-01-15,2021-01-22,100,98.25788012523618
2021-01-21,2021-01-22,100,104.7496000984373
2021-01-15,2021-01-22,100,98.60998799805927
2021-01-20,2021-01-22,100,98.59659374734917
2021-01-12,2021-01-22,100,97.7971244758159
2021-01-21,2021-01-22,100,98.77288208169949
2021-01-15,2021-01-22,100,98.33455001195144
2021-01-21,2021-01-22,100,98.46539665010124
2021-01-20,2021-01-22,100,98.71761126788152
2021-01-15,2021-01-22,100,102.001184999767
2021-01-15,2021-01-22,100,98.95646887586001
2021-01-22,2021-01-25,100,106.3983926677364
2021-01-22,2021-01-25,100,105.18200228933698
2021-01-22,2021-01-25,100,95.75262866629772
2021-01-22,2021-01-25,100,95.0544015825915
2021-01-22,2021-01-25,100,97.68613520210624
2021-01-22,2021-01-25,100,97.46406336582027
2021-01-21,2021-01-25,100,98.4090909090909
2021-01-12,2021-01-25,100,103.87681977720129
2021-01-15,2021-01-25,100,103.40019920727357
2021-01-22,2021-01-25,100,104.75212978777861
2021-01-14,2021-01-25,100,97.97183312968515
2021-01-21,2021-01-25,100,98.60360594012883
2021-01-22,2021-01-25,100,96.21740074287932
2021-01-22,2021-01-25,100,97.58029688738776
2021-01-20,2021-01-25,100,102.01435051960944
2021-01-21,2021-01-25,100,98.79226681044443
2021-01-22,2021-01-25,100,94.94578114778754
2021-01-22,2021-01-25,100,96.03380527661697
2021-01-22,2021-01-25,100,98.81692400240627
2021-01-19,2021-01-25,100,95.58572349339349
2021-01-22,2021-01-25,100,98.75549603605347
2021-01-20,2021-01-25,100,98.81777502844655
2021-01-21,2021-01-25,100,98.04734583674848
2021-01-22,2021-01-25,100,102.51380241982851
2021-01-21,2021-01-25,100,98.42723004694835
2021-01-15,2021-01-25,100,97.96933352484918
2021-01-21,2021-01-25,100,98.07435840214238
2021-01-21,2021-01-25,100,104.4142284449231
2021-01-22,2021-01-25,100,98.80550506361985
2021-01-21,2021-01-25,100,102.8405987108052
2021-01-22,2021-01-25,100,98.92462327694864
2021-01-13,2021-01-25,100,96.8635454257377
2021-01-07,2021-01-25,100,97.80902694052917
2021-01-20,2021-01-25,100,102.12125027395791
2021-01-13,2021-01-25,100,103.02853131626746
2021-01-21,2021-01-25,100,96.15139592977687
2021-01-15,2021-01-25,100,102.08451344902758
2021-01-21,2021-01-25,100,104.65573124968779
2021-01-21,2021-01-25,100,102.1563291879459
2021-01-19,2021-01-26,100,102.76620107697705
2021-01-15,2021-01-26,100,102.87110981800672
2021-01-25,2021-01-26,100,108.84964517706
2021-01-25,2021-01-26,100,108.86357395910768
2021-01-20,2021-01-26,100,96.83192530013339
2021-01-25,2021-01-26,100,97.39854318418314
2021-01-25,2021-01-26,100,98.2526022700812
2021-01-22,2021-01-26,100,97.28295935192486
2021-01-25,2021-01-26,100,108.56756604517548
2021-01-25,2021-01-26,100,104.06121805681386
2021-01-25,2021-01-26,100,98.41812350209881
2021-01-21,2021-01-26,100,98.84527106772394
2021-01-21,2021-01-26,100,97.20468649689705
2021-01-25,2021-01-26,100,97.19750858068687
2021-01-25,2021-01-26,100,97.00902971814332
2021-01-25,2021-01-26,100,98.39373260082284
2021-01-22,2021-01-26,100,97.4378417700839
2021-01-25,2021-01-26,100,98.30479199427134
2021-01-25,2021-01-26,100,97.91746293576875
2021-01-25,2021-01-26,100,97.25272941008372
2021-01-22,2021-01-26,100,97.63629508608773
2021-01-22,2021-01-26,100,98.76913839687779
2021-01-25,2021-01-26,100,107.19580347813104
2021-01-25,2021-01-26,100,95.85977865999105
2021-01-25,2021-01-26,100,98.80999992054306
2021-01-25,2021-01-26,100,96.5654518682338
2021-01-19,2021-01-26,100,102.51397891121559
2021-01-20,2021-01-26,100,102.47590470611539
2021-01-07,2021-01-26,100,98.24325298598929
2021-01-13,2021-01-26,100,97.87283483245064
2021-01-25,2021-01-26,100,96.25566420224183
2021-01-25,2021-01-26,100,95.72868483759572
2021-01-20,2021-01-26,100,103.36494418084521
2021-01-22,2021-01-26,100,96.54806297907604
2021-01-15,2021-01-26,100,98.69136641740313
2021-01-19,2021-01-26,100,106.35396782110718
2021-01-21,2021-01-26,100,94.79450911874989
2021-01-21,2021-01-26,100,96.8391347403248
2021-01-21,2021-01-26,100,96.59601247175262
2021-01-07,2021-01-26,100,97.92724781571339
2021-01-20,2021-01-26,100,103.659466134122
2021-01-19,2021-01-26,100,102.54169656569178
2021-01-20,2021-01-26,100,97.27272727272727
2021-01-15,2021-01-26,100,102.5092530715057
2021-01-25,2021-01-26,100,102.10504205517859
2021-01-25,2021-01-26,100,98.75723803001057
2021-01-25,2021-01-26,100,93.63503122051117
2021-01-25,2021-01-26,100,98.69264835393498
2021-01-22,2021-01-26,100,102.08709664842948
2021-01-15,2021-01-26,100,102.28277851514098
2021-01-20,2021-01-27,100,96.74837717799795
2021-01-20,2021-01-27,100,97.02633949864858
2021-01-26,2021-01-27,100,97.94718905435181
2021-01-20,2021-01-27,100,95.7935347375626
2021-01-26,2021-01-27,100,96.66945431227644
2021-01-26,2021-01-27,100,98.42662987642
2021-01-26,2021-01-27,100,97.21384893635346
2021-01-26,2021-01-27,100,91.57387211571577
2021-01-26,2021-01-27,100,95.10528651243469
2021-01-25,2021-01-27,100,95.08126818501054
2021-01-26,2021-01-27,100,94.29624170965366
2021-01-26,2021-01-27,100,104.41527446300715
2021-01-26,2021-01-27,100,105.52955954592538
2021-01-25,2021-01-27,100,105.36527232746111
2021-01-26,2021-01-27,100,95.8891489819949
2021-01-26,2021-01-27,100,95.01572025152403
2021-01-26,2021-01-27,100,102.84119413979896
2021-01-26,2021-01-27,100,94.93179703792791
2021-01-26,2021-01-27,100,102.12786240050116
2021-01-26,2021-01-27,100,103.59861288464909
2021-01-26,2021-01-27,100,103.69437713143226
2021-01-26,2021-01-27,100,98.7016362238735
2021-01-26,2021-01-27,100,95.43611970001535
2021-01-26,2021-01-27,100,97.52990119604785
2021-01-22,2021-01-27,100,98.36775828129562
2021-01-26,2021-01-27,100,95.98784194528875
2021-01-26,2021-01-27,100,96.74207494990067
2021-01-19,2021-01-27,100,94.58738724735393
2021-01-26,2021-01-27,100,98.23703716730122
2021-01-12,2021-01-27,100,97.77150910361753
2021-01-26,2021-01-27,100,96.140134559198
2021-01-22,2021-01-27,100,96.95762520007784
2021-01-20,2021-01-27,100,98.10196832914015
2021-01-26,2021-01-27,100,93.56206370743837
2021-01-26,2021-01-27,100,96.54679749494073
2021-01-26,2021-01-27,100,97.08465960964296
2021-01-22,2021-01-27,100,95.4239065308568
2021-01-26,2021-01-27,100,95.84801043705153
2021-01-26,2021-01-27,100,94.48944463130404
2021-01-22,2021-01-27,100,96.42760449569244
2021-01-25,2021-01-27,100,95.41207710464201
2021-01-25,2021-01-27,100,97.42179443107597
2021-01-14,2021-01-27,100,102.3333825066865
2021-01-26,2021-01-27,100,94.00396432111
2021-01-26,2021-01-27,100,97.61388162586167
2021-01-26,2021-01-27,100,106.08049876226278
2021-01-26,2021-01-27,100,98.02501586960992
2021-01-22,2021-01-27,100,92.71102189083261
2021-01-25,2021-01-27,100,95.93247750935005
2021-01-26,2021-01-27,100,96.57884162792033
2021-01-25,2021-01-27,100,94.38011261021991
2021-01-20,2021-01-27,100,97.9285972792881
2021-01-25,2021-01-27,100,97.6493550232711
2021-01-26,2021-01-27,100,102.94017094017094
2021-01-26,2021-01-27,100,97.995594086446
2021-01-26,2021-01-27,100,97.58024632978083
2021-01-25,2021-01-27,100,96.0198045424472
2021-01-26,2021-01-27,100,97.38098058377014
2021-01-22,2021-01-27,100,94.88618073120259
2021-01-22,2021-01-27,100,97.20249082879641
2021-01-25,2021-01-27,100,96.75777033210441
2021-01-26,2021-01-27,100,96.09172269530185
2021-01-26,2021-01-27,100,102.26699511011435
2021-01-26,2021-01-27,100,97.82018665428409
2021-01-20,2021-01-27,100,98.9852438354925
2021-01-20,2021-01-27,100,98.88193649488203
2021-01-26,2021-01-27,100,97.47193300277694
2021-01-26,2021-01-27,100,98.60917319595005
2021-01-22,2021-01-27,100,98.4634654496751
2021-01-21,2021-01-27,100,97.54144163087585
2021-01-26,2021-01-27,100,97.48139688624136
2021-01-26,2021-01-27,100,93.48197131878689
2021-01-26,2021-01-27,100,98.2747347998407
2021-01-22,2021-01-27,100,98.00204938094336
2021-01-21,2021-01-27,100,97.39336796869989
2021-01-26,2021-01-27,100,95.03404487603069
2021-01-27,2021-01-28,100,98.83729867947055
2021-01-27,2021-01-28,100,106.31231933482736
2021-01-27,2021-01-28,100,106.56699026187756
2021-01-20,2021-01-28,100,98.22432631301282
2021-01-27,2021-01-28,100,92.78786794309744
2021-01-27,2021-01-28,100,94.30248378421136
2021-01-27,2021-01-28,100,106.97839622247294
2021-01-26,2021-01-28,100,105.44871794871796
2021-01-27,2021-01-28,100,107.847451606233
2021-01-27,2021-01-28,100,104.26695842450766
2021-01-27,2021-01-28,100,93.10310559006211
2021-01-21,2021-01-28,100,98.0927680611213
2021-01-27,2021-01-28,100,92.48712827564057
2021-01-27,2021-01-28,100,94.32631833002854
2021-01-25,2021-01-28,100,103.00158523287963
2021-01-27,2021-01-28,100,104.28708676805236
2021-01-27,2021-01-28,100,102.88441096172993
2021-01-27,2021-01-28,100,97.65390703313305
2021-01-27,2021-01-28,100,106.57466094711468
2021-01-27,2021-01-28,100,96.47563517718498
2021-01-27,2021-01-28,100,102.3287872532486
2021-01-27,2021-01-28,100,103.58890271926464
2021-01-27,2021-01-28,100,102.5815496487408
2021-01-27,2021-01-28,100,104.27213490387024
2021-01-27,2021-01-28,100,102.15144155199995
2021-01-27,2021-01-28,100,102.34337970836704
2021-01-27,2021-01-28,100,102.12439117308504
2021-01-27,2021-01-28,100,98.88384739390268
2021-01-27,2021-01-28,100,98.67922210502684
2021-01-27,2021-01-28,100,105.28608429479634
2021-01-27,2021-01-28,100,102.34032054990303
2021-01-19,2021-01-28,100,106.95199378796876
2021-01-27,2021-01-28,100,96.43025170548107
2021-01-27,2021-01-28,100,102.50395361096469
2021-01-25,2021-01-28,100,98.56043251168332
2021-01-27,2021-01-28,100,107.52230059981258
2021-01-27,2021-01-28,100,98.26393090295184
2021-01-27,2021-01-28,100,103.34823057278366
2021-01-27,2021-01-28,100,102.61133164922411
2021-01-25,2021-01-28,100,95.92710915003653
2021-01-27,2021-01-28,100,98.51418280054028
2021-01-27,2021-01-28,100,93.63998671537695
2021-01-27,2021-01-28,100,104.13254577922422
2021-01-27,2021-01-28,100,102.70022883295195
2021-01-27,2021-01-28,100,103.22795636253058
2021-01-27,2021-01-28,100,103.79558405051547
2021-01-27,2021-01-28,100,98.5282363475742
2021-01-27,2021-01-28,100,102.17806722591753
2021-01-27,2021-01-28,100,103.43389351523106
2021-01-27,2021-01-28,100,97.1131307611556
2021-01-27,2021-01-28,100,98.90820351674803
2021-01-27,2021-01-28,100,102.45430703670446
2021-01-27,2021-01-28,100,107.62896529577723
2021-01-25,2021-01-28,100,98.44262651816891
2021-01-26,2021-01-28,100,97.38272547896378
2021-01-27,2021-01-28,100,103.45188969673151
2021-01-28,2021-01-29,100,92.80684335140914
2021-01-28,2021-01-29,100,96.06622171731514
2021-01-28,2021-01-29,100,97.74111536446532
2021-01-28,2021-01-29,100,97.61645131742736
2021-01-25,2021-01-29,100,96.01213697442567
2021-01-28,2021-01-29,100,102.02335846256005
2021-01-28,2021-01-29,100,94.57953394123608
2021-01-28,2021-01-29,100,95.58674598102354
2021-01-20,2021-01-29,100,98.24782893809486
2021-01-27,2021-01-29,100,98.3433138998074
2021-01-28,2021-01-29,100,98.00394940492075
2021-01-28,2021-01-29,100,96.88546966124831
2021-01-25,2021-01-29,100,96.91061382261445
2021-01-15,2021-01-29,100,98.87100643332244
2021-01-28,2021-01-29,100,98.6856412382232
2021-01-28,2021-01-29,100,96.6801763049696
